id,name,artists,album,album_id,album_artists,album_release_date,duration_ms,popularity,explicit,track_number,disc_number,is_local,track_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
0S4tn2bSDxDrNpzU8m9bH0,Gotta Getaway - Radio Mix,['Calippo'],Make It Through,6mdKxkDytJKDwXNOy6OyWh,['Calippo'],2015,180772,11,False,7,1,False,0S4tn2bSDxDrNpzU8m9bH0,0.624,0.926,6,-4.851,1,0.0374,0.0879,0.0699,0.187,0.42,123.019,4
0T8jGdIYO9AkP9JI1RibPS,Make You Mine,['NVOY'],Make You Mine,5XnZisr8gIsVPj20oojPQN,['NVOY'],2016-11-11,275253,30,False,1,1,False,0T8jGdIYO9AkP9JI1RibPS,0.791,0.7,0,-5.876,1,0.0425,0.000822,0.648,0.325,0.424,120.014,4
5Y3LTdywsMjLsuwTmNWGVO,Sweet Lovin' - Original Mix,"['Sigala', 'Bryn Christopher']",Sweet Lovin' (Original Mix),7ch7Mt5UuQ7mW62lT8b21Y,"['Sigala', 'Bryn Christopher']",2015-11-13,203386,52,False,1,1,False,5Y3LTdywsMjLsuwTmNWGVO,0.685,0.909,10,-1.214,1,0.0584,0.0573,3.88e-06,0.33,0.675,124.963,4
2egKQvoHiCJyHXn8lRlsrl,Be Right There,"['Diplo', 'Sleepy Tom']",Be Right There,6XKPE44gfP58IM9PD28YBB,"['Diplo', 'Sleepy Tom']",2015-08-28,237051,56,False,1,1,False,2egKQvoHiCJyHXn8lRlsrl,0.695,0.797,7,-5.199,1,0.0548,0.00259,0.112,0.664,0.297,124.972,4
5VfhA85Ocx50hwZrGtC8hS,I Don't Need Love,"['Karen Harding', 'Wh0']",I Don't Need Love,54kcmjU1eb1qQZxg6mknPx,"['Karen Harding', 'Wh0']",2019-09-13,224516,33,False,1,1,False,5VfhA85Ocx50hwZrGtC8hS,0.588,0.84,9,-5.445,0,0.0426,0.008,1.06e-05,0.417,0.377,124.001,4
3uKN0dNbtclxNPHVsuLgaw,Comfort Zone,"['Cally Rhodes', 'Alfie Cridland']",Comfort Zone,4iHpTzJLhaafrAU7n1EeNJ,"['Cally Rhodes', 'Alfie Cridland']",2021-05-14,177920,26,False,1,1,False,3uKN0dNbtclxNPHVsuLgaw,0.608,0.788,7,-5.363,0,0.0638,0.0229,0,0.192,0.439,126.057,4
6zKrbrYPNCeNALhRYTQVly,Give You Love,"['DAZZ', 'CALVO']",Give You Love,2QDk7s6i3DSU39C5vwbmUl,"['DAZZ', 'CALVO']",2021-08-06,188414,35,False,1,1,False,6zKrbrYPNCeNALhRYTQVly,0.661,0.881,11,-4.69,0,0.0478,0.0106,0,0.262,0.647,123.01,4
2ZEq4HT450Ye9IFGPTl9qV,Lonely,['Joel Corry'],Lonely,3zxRCukRL1NQC4vo7ipUet,['Joel Corry'],2020-01-24,190955,64,False,1,1,False,2ZEq4HT450Ye9IFGPTl9qV,0.697,0.921,5,-4.283,1,0.0424,0.0946,1.9e-05,0.159,0.722,123.988,4
6y1UtRcHQU07aUs3oxZ8Yn,Sorry,['Joel Corry'],Sorry,1PvEp0qeU6o2rm0i2qUC2N,['Joel Corry'],2019-04-05,188640,63,False,1,1,False,6y1UtRcHQU07aUs3oxZ8Yn,0.744,0.79,8,-4.617,0,0.0562,0.0547,0.000802,0.32,0.847,125.002,4
08APB4HnvTEQDABWtd5Mf7,Been a Long Time,"['Sonny Fodera', 'Kideko', 'Alex Mills']",Rise,3f9ByxmB1z8alPgR8SmljC,['Sonny Fodera'],2019-07-12,190937,47,False,4,1,False,08APB4HnvTEQDABWtd5Mf7,0.8,0.756,5,-7.599,1,0.0434,0.0972,0,0.111,0.587,123.976,4
61UQzeiIluhpzpMdY4ag3q,My Love (feat. Jess Glynne),"['Route 94', 'Jess Glynne']",My Love (feat. Jess Glynne),63WK5Kd7J5kp7ctAC4l92Q,['Route 94'],2014-02-28,259934,74,False,1,1,False,61UQzeiIluhpzpMdY4ag3q,0.814,0.622,8,-7.573,1,0.0492,0.000132,0.72,0.0658,0.726,119.976,4
3o8IcTmHZSt4cHgqO1PkRe,P.Y.T. (Pretty Young Thing),['John Gibbons'],P.Y.T. (Pretty Young Thing),0oRFQOkIgTKxefQEWkzdyr,['John Gibbons'],2017-04-14,195851,1,False,1,1,False,3o8IcTmHZSt4cHgqO1PkRe,0.612,0.9,2,-2.1,1,0.0561,0.0642,1.82e-06,0.431,0.338,124.535,4
2Rr1INov0ckj7bLTsk9LV1,No Time For Tears,"['Nathan Dawe', 'Little Mix']",No Time For Tears,5uFXAG4F9SX86RS5RHWDsx,"['Nathan Dawe', 'Little Mix']",2020-11-26,196777,57,False,1,1,False,2Rr1INov0ckj7bLTsk9LV1,0.543,0.881,9,-3.035,0,0.188,0.0263,1.41e-05,0.107,0.397,125.009,4
4IgzH33DaQ21pGPghFDv5i,Wired,"['Sonny Fodera', 'Ella Eyre']",Pop Dance Bangers,2TLgbpIqdqiXTzSNsc9OeA,['Various Artists'],2022-07-22,202652,0,False,17,1,False,4IgzH33DaQ21pGPghFDv5i,0.7,0.764,9,-4.836,0,0.0314,0.0247,0,0.162,0.424,125.02,4
1QkIc6EzKTpPLCX759W497,Freak Like Me (feat. Kate Wild),"['Fubu', 'Tobtok', 'Kate Wild']",Freak Like Me (feat. Kate Wild),5itPNCuJ4WF7h7K46OYHZE,"['Fubu', 'Tobtok', 'Kate Wild']",2020-05-01,156795,35,False,1,1,False,1QkIc6EzKTpPLCX759W497,0.681,0.936,11,-4.491,0,0.0808,0.0411,0.00118,0.0926,0.695,125.93,4
0sUyqewVzwv0e5tK3hS6vJ,Don't Be so Hard on Yourself,['Jess Glynne'],I Cry When I Laugh,2xVeccmEU0zklK4XSKiDCW,['Jess Glynne'],2015,211460,65,False,5,1,False,0sUyqewVzwv0e5tK3hS6vJ,0.571,0.815,6,-3.267,1,0.0321,0.0608,0,0.163,0.664,120.008,4
1D3tgMuJxzaZJMJs8yFVYJ,Bug A Boo,['Joe Stone'],Bug A Boo,04HvInEdYlipubXgZuVqCr,['Joe Stone'],2019-01-25,185557,43,False,1,1,False,1D3tgMuJxzaZJMJs8yFVYJ,0.608,0.952,8,-4.296,0,0.0506,0.058,1.51e-05,0.508,0.564,122.132,4
6KIL5Xk9KON3jmCqAs856Z,Atmos,['On Point'],Atmos,0uX4N6nOwBx3OAk6f0CbNi,['On Point'],2020-12-23,232320,31,False,1,1,False,6KIL5Xk9KON3jmCqAs856Z,0.842,0.793,10,-4.761,1,0.309,0.00713,0.235,0.0469,0.733,125.064,4
1yAPglN5AGf7UoLK062ZYq,Wish You Well,"['Sigala', 'Becky Hill']",Wish You Well,1yZZdubJ2rovC4QIBP8riQ,"['Sigala', 'Becky Hill']",2019-05-24,205653,61,False,1,1,False,1yAPglN5AGf7UoLK062ZYq,0.669,0.895,5,-3.787,0,0.0575,0.128,0,0.297,0.576,124.975,4
6QeKdjO0YGwHr8m0rwDMSh,My Way,['Pascal Junior'],My Way,5kfyEvKKXkaBObMIq4xrza,['Pascal Junior'],2019-04-25,189677,45,False,1,1,False,6QeKdjO0YGwHr8m0rwDMSh,0.719,0.707,1,-7.322,1,0.0323,0.184,0.00149,0.24,0.571,123.975,4
0qaWEvPkts34WF68r8Dzx9,Turn Me On (feat. Vula),"['Riton', 'Oliver Heldens', 'Vula']",Turn Me On (feat. Vula),7mtnp7B5yFt3D3PAznGzc8,"['Riton', 'Oliver Heldens']",2019-09-13,208473,73,False,1,1,False,0qaWEvPkts34WF68r8Dzx9,0.737,0.828,11,-4.711,1,0.0396,0.0149,0.000588,0.0862,0.517,124.051,4
2imD2X1THchQEkbCUjBxmn,Don't Give Up (On Love) - Radio Edit,['Blinkie'],Don’t Give Up (On Love),5vmnp46yrTrKEVnYZ1KRdA,['Blinkie'],2015-09-04,187317,39,False,1,1,False,2imD2X1THchQEkbCUjBxmn,0.555,0.91,11,-4.285,1,0.045,0.0424,0.223,0.142,0.466,122.993,4
74EsBpSsjhH7VrnCqtc7c8,All This,['Jay Pryor'],All This,7uvbXTt3Yy9M9ft5QeSyZ5,['Jay Pryor'],2018-06-21,187692,62,False,1,1,False,74EsBpSsjhH7VrnCqtc7c8,0.598,0.955,11,-5.219,1,0.244,0.11,0.000141,0.934,0.503,126.002,4
3qBnc1nWty6LjPIjXuAigw,Moving Mountains - GATTÜSO Remix,"['Disco Fries', 'GATTÜSO', 'Ollie Green']",Moving Mountains (GATTÜSO Remix),6hRLYBhLDBrtPBwNMHJbvZ,"['Disco Fries', 'GATTÜSO']",2019-03-29,182295,42,False,1,1,False,3qBnc1nWty6LjPIjXuAigw,0.643,0.925,0,-5.642,0,0.0377,0.0488,2.82e-05,0.159,0.616,121.969,4
5xzCzOAOfRi4DOttSzvznR,Lullaby,"['Sigala', 'Paloma Faith']",Lullaby,1SR7c6j94aiuYEhUrfTbZ7,"['Sigala', 'Paloma Faith']",2018-02-23,204022,60,False,1,1,False,5xzCzOAOfRi4DOttSzvznR,0.725,0.834,5,-3.913,0,0.037,0.0784,1.27e-05,0.0834,0.859,120.026,4
1ysP0xeOMwpdaPvYbZtBN5,When In Rome,"['GATTÜSO', 'Damon Sharpe']",When In Rome,3daubnhKaUTkjWO1DO310f,"['GATTÜSO', 'Damon Sharpe']",2019-07-05,194767,47,False,1,1,False,1ysP0xeOMwpdaPvYbZtBN5,0.706,0.886,11,-4.945,1,0.0447,0.0444,3.51e-05,0.269,0.554,119.992,4
4sa9lNcmtvFlpshQA4X6pM,When I'm Around You,['Running Touch'],When I'm Around You,4p2hCgS1m6yW0aqygLdkd8,['Running Touch'],2019-02-08,203782,52,False,1,1,False,4sa9lNcmtvFlpshQA4X6pM,0.765,0.705,6,-6.482,1,0.0383,0.0733,7.58e-05,0.112,0.797,117.013,4
5Z9CifahteXT4xCPvUdRvc,Bali,"['Petit Navire', 'Submaryne']",Bali,4yn238Q3KMXiuK8Or3TGNj,['Petit Navire'],2018-09-21,196626,19,False,1,1,False,5Z9CifahteXT4xCPvUdRvc,0.721,0.671,0,-7.5,1,0.0437,0.415,0.00471,0.147,0.588,100.005,4
6RrUUleT9JI0KQHZYBdJMB,Sunny Days,"['Armin van Buuren', 'Josh Cumbee']",Sunny Days,0SottnyJaBApBrZZT6Y3kb,['Armin van Buuren'],2017-06-16,210125,53,False,1,1,False,6RrUUleT9JI0KQHZYBdJMB,0.631,0.71,7,-7.09,1,0.031,0.00919,0.00577,0.139,0.243,115.007,4
6JGNxHVmOUpyj17iLgI9fq,All The Lies,"['Alok', 'Felix Jaehn', 'The Vamps']",BREATHE,4dNB3Gat1KKAIzIaFKNRM1,['Felix Jaehn'],2021-10-01,179456,30,False,14,1,False,6JGNxHVmOUpyj17iLgI9fq,0.612,0.829,6,-4.273,1,0.141,0.165,0,0.0986,0.646,102.033,4
1PxPkEvQJbDMyyBeKVhQNj,This Feeling,"['IYES', 'Ryan Riback']",This Feeling,4J6wrWVZfBGY440loVXX4y,"['IYES', 'Ryan Riback']",2018-10-05,198524,16,False,1,1,False,1PxPkEvQJbDMyyBeKVhQNj,0.74,0.626,7,-6.005,0,0.144,0.336,0,0.262,0.83,118.021,4
0lHkuzWWaARhzp3qPxBlku,Wallpaper Dreams,['Nody'],Wallpaper Dreams,3lE26cmEWkuFwjyxslNf1m,['Nody'],2021-11-12,159360,0,False,1,1,False,0lHkuzWWaARhzp3qPxBlku,0.626,0.456,3,-8.654,1,0.0292,0.704,0,0.0906,0.425,125.103,4
3NsuZKzuCjSqXw0kS60Q4z,Adventure - Alex Bone Extended Remix,"['Alex Bone', 'Cory Wong']",Adventure (Alex Bone Remix),5QBPCf0U0IbUcBgmGWB8Rz,['Alex Bone'],2022-02-04,331358,10,False,2,1,False,3NsuZKzuCjSqXw0kS60Q4z,0.866,0.922,11,-6.42,0,0.0973,0.219,0.769,0.161,0.4,127.993,4
1oIdcFtf58sZbS7QyZQJ2P,Run Free,"['Deep Chills', 'IVIE']",Run Free,37QAucQUcm3aCvRLxjtwKj,['Deep Chills'],2017-08-18,170562,65,False,1,1,False,1oIdcFtf58sZbS7QyZQJ2P,0.727,0.69,7,-4.559,1,0.0345,0.202,3.27e-06,0.414,0.699,100.002,4
1Cq23W4ZxHTY8QbP40qjEc,All I Wanna Do,['Martin Jensen'],All I Wanna Do,49pOtXDkhfPJBwtlf5vrLm,['Martin Jensen'],2016-04-08,194360,51,False,1,1,False,1Cq23W4ZxHTY8QbP40qjEc,0.728,0.794,1,-3.992,1,0.0635,0.148,0,0.0688,0.523,112.071,4
0qc4QlcCxVTGyShurEv1UU,Post Malone (feat. RANI),"['Sam Feldt', 'RANI']",Magnets EP,41S9bfzXTSGK4HU2mp5qXH,['Sam Feldt'],2019-05-24,174444,69,False,5,1,False,0qc4QlcCxVTGyShurEv1UU,0.59,0.642,7,-3.87,1,0.122,0.0771,0,0.105,0.651,107.356,4
6rLaAExn7tJt1Q6ndilJbq,I Can Sing,['Lvne'],I Can Sing,3lRgNPc6iqH5zI0wfojlIL,['Lvne'],2020-04-07,225418,33,False,1,1,False,6rLaAExn7tJt1Q6ndilJbq,0.692,0.392,1,-11.705,1,0.155,0.296,0.00058,0.245,0.378,114.981,4
3rMu51ZwOmmpHaHXXngJZ0,Alone with You,"['Y.V.E. 48', 'Loé']",Alone with You,38Jyzxxtsm5XIp3skoPWY8,['Y.V.E. 48'],2019-08-16,153142,1,False,1,1,False,3rMu51ZwOmmpHaHXXngJZ0,0.655,0.529,5,-11.141,0,0.0344,0.267,0.242,0.105,0.307,104.982,4
1JybHYAOzP0sWjzplbruqJ,California in Rain,['Viva La Panda'],California in Rain,6jCVWEYVoSto9i9k0tTsLl,['Viva La Panda'],2020-03-13,181016,42,False,1,1,False,1JybHYAOzP0sWjzplbruqJ,0.627,0.653,9,-8.117,0,0.0923,0.285,0,0.0933,0.225,117.915,4
0CEMP5bXORtzl22s2dDkiv,Fireworks,"['Purple Disco Machine', 'Moss Kena', 'The Knocks']",Exotica,1gQVJuNTz3pu93tO8EM4Yr,['Purple Disco Machine'],2021-10-15,200015,57,False,3,1,False,0CEMP5bXORtzl22s2dDkiv,0.754,0.793,1,-5.29,0,0.0426,0.0072,3.5e-06,0.182,0.787,118.03,4
5CpkVOosLFc83LbwqO6hnI,Just Got Paid,"['Sigala', 'Ella Eyre', 'Meghan Trainor', 'French Montana']",Brighter Days,5rr0xAQfk01cPi1N37jX11,['Sigala'],2018-09-28,218480,57,False,4,1,False,5CpkVOosLFc83LbwqO6hnI,0.734,0.921,6,-1.936,0,0.0865,0.0332,0,0.197,0.65,120.057,4
2liX0vRRW3RUewevH6WCby,Mad World (feat. XOV),"['Twelve', 'XOV']",Mad World (feat. XOV),3ShnnST7KnZwp3DWpQNtVe,"['Twelve', 'XOV']",2020-06-05,167431,45,False,1,1,False,2liX0vRRW3RUewevH6WCby,0.673,0.751,0,-6.953,0,0.0394,0.28,0.00342,0.24,0.45,115.983,4
5085LKg8JgPGzx7dpCn4g3,True,['STRANGR'],True,4G4G1bXvlJFHiEYERoSuqD,['STRANGR'],2020-09-04,156038,37,False,1,1,False,5085LKg8JgPGzx7dpCn4g3,0.719,0.685,6,-6.806,0,0.142,0.226,0.00174,0.0707,0.575,120.067,4
3Uh7yYNERtRGfCnxIajStW,Madness,"['Frank Walker', 'Sam Feldt', 'Zak Abel']",Madness,2RKql48vI660saCrq2IHdQ,"['Frank Walker', 'Sam Feldt', 'Zak Abel']",2022-05-20,178909,52,False,1,1,False,3Uh7yYNERtRGfCnxIajStW,0.721,0.696,0,-5.79,1,0.0459,0.0456,0,0.239,0.247,110.045,4
6jOfKvLoIdKu7UARpK2sMw,Heart So Big,"['Matoma', 'A R I Z O N A']",Heart So Big,1bJIKiiVhod9BiTuQtGVYM,"['Matoma', 'A R I Z O N A']",2022-04-01,216000,54,False,1,1,False,6jOfKvLoIdKu7UARpK2sMw,0.613,0.873,7,-5.553,1,0.0493,0.0116,0.0512,0.118,0.46,104.958,4
2VUyowMtTLoltG00qY6QFi,Colourblind,"['Seeb', 'St. Lundi']",Sad in Scandinavia,116cozWS2DlOUFwYDSCovA,['Seeb'],2021-01-29,158493,44,False,8,1,False,2VUyowMtTLoltG00qY6QFi,0.558,0.918,9,-3.242,1,0.0414,0.152,0.000236,0.319,0.427,102.924,4
4Hqznl1iOMNK4Yr2e4H0D4,Bloom (nowifi Remix),"['Lucas Estrada', 'TWOPILOTS', 'nowifi']",Bloom (nowifi Remix),2TevphOQe7SmNqX7dVLYkk,"['Lucas Estrada', 'TWOPILOTS', 'nowifi']",2022-09-09,121461,56,False,1,1,False,4Hqznl1iOMNK4Yr2e4H0D4,0.85,0.769,1,-5.773,1,0.0422,0.0438,0.000464,0.103,0.192,114.987,4
6DdxVfYofYyDyMbUENoiIi,Us,['So Below'],Left Behind,4fOa09ZMDN8IF7hKvRPB1C,['So Below'],2020-10-21,300000,39,False,3,1,False,6DdxVfYofYyDyMbUENoiIi,0.67,0.763,8,-7.019,1,0.0579,0.0696,0.0035,0.257,0.294,118.005,4
0ERUaAVH01gv0sQ8e5dHZn,Beast of the Night,['CATBEAR'],Beast of the Night,38qgXsMhkNbXpTuTy8cvam,['CATBEAR'],2018-11-23,200618,16,False,1,1,False,0ERUaAVH01gv0sQ8e5dHZn,0.614,0.539,9,-10.601,0,0.0398,0.136,0.00101,0.317,0.623,129.992,4
4k1QhFBpm7iCYY103ByKOo,Love and War,['CATBEAR'],Love and War,0Toa7VBy6rOEtWVaeB5pUR,['CATBEAR'],2020-04-24,199053,17,False,1,1,False,4k1QhFBpm7iCYY103ByKOo,0.666,0.719,11,-9.802,0,0.0367,0.35,3.39e-05,0.0793,0.47,126.034,4
1FdzaR4RTEBOuokSUG20Te,Fear,['So Below'],Left Behind,4fOa09ZMDN8IF7hKvRPB1C,['So Below'],2020-10-21,233757,37,False,8,1,False,1FdzaR4RTEBOuokSUG20Te,0.617,0.693,8,-7.616,0,0.0377,0.016,0.00162,0.113,0.144,100.013,4
1Ze4QxxKD95t2ye7LtfE6z,In The Night,['CATBEAR'],Into The Light,1EAQLMjEdI4bNY9xGW6BRI,['CATBEAR'],2021-11-19,233500,37,False,8,1,False,1Ze4QxxKD95t2ye7LtfE6z,0.654,0.717,9,-10.33,0,0.0378,0.45,0.854,0.217,0.381,106.006,4
2oYuh9mUfdzdoDZgIGEaH4,Dance In Place,['CLAVVS'],O,7I82ZZGnWptRBnbvjkihF9,['CLAVVS'],2021-07-29,196010,30,False,8,1,False,2oYuh9mUfdzdoDZgIGEaH4,0.63,0.842,6,-6.015,1,0.0368,0.356,0.739,0.264,0.615,113.002,4
5yyEGZbHFcFAXo9V8J79Od,Slow Dive,['CLAVVS'],No Saviors (Extended),2zUsbft0MRoEpVvEGtnk4Z,['CLAVVS'],2020-02-25,231143,43,False,4,1,False,5yyEGZbHFcFAXo9V8J79Od,0.708,0.614,10,-6.101,0,0.0315,0.2,6.65e-05,0.122,0.6,140.015,4
02qBlMtpcv3t4cKhFjilk5,Devils I Know,['CLAVVS'],No Saviors (Extended),2zUsbft0MRoEpVvEGtnk4Z,['CLAVVS'],2020-02-25,215092,28,False,1,1,False,02qBlMtpcv3t4cKhFjilk5,0.489,0.812,6,-3.616,0,0.0398,0.124,0.0105,0.159,0.632,156.113,4
5KhZNvQ9eXo53ZKeQE8G2b,All Your Friends,"['Icarus', 'Quelle T']",All Your Friends,3eKaMTFMWyFwKIzOKCdJEo,"['Icarus', 'Quelle T']",2020-10-16,225306,20,False,1,1,False,5KhZNvQ9eXo53ZKeQE8G2b,0.64,0.766,5,-6.865,0,0.0498,0.256,0.169,0.198,0.375,98.001,4
4Bif5TdVlzTiEff3hTwS5W,Enter the Dreamland,['Meresha'],Look How Far,4bHyxz0m1csBnNZD1Ta1Jt,['Meresha'],2020-09-25,239666,26,False,4,1,False,4Bif5TdVlzTiEff3hTwS5W,0.514,0.781,5,-4.24,0,0.0354,0.000421,0.00672,0.159,0.309,119.997,4
5C7hRt9JRBhFcYUzTq1LVR,Queen Of Your Heart,"['Tut Tut Child', 'Augustus Ghost']",Come to the End; Then Stop,3lsvjEJMMA23DUnviy3x6B,['Tut Tut Child'],2016-02-24,316351,26,False,4,1,False,5C7hRt9JRBhFcYUzTq1LVR,0.62,0.541,4,-7.285,1,0.0471,0.131,0.000857,0.281,0.273,144.949,5
